ID;recStartedAt;recEndedAt;plant;plantSection;funcLocation;equipment;equipmentName;plantCond_ID
18002;2022-01-20 00:00:00;2022-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2251
18003;2022-01-20 00:00:00;2022-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2251
18004;2022-01-20 00:00:00;2022-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2251
18005;2022-01-20 00:00:00;2022-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2251
18006;2022-01-20 00:00:00;2022-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2251
18007;2022-01-20 00:00:00;2022-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2251
18008;2022-01-20 00:00:00;2022-01-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2251
18009;2022-01-20 08:00:00;2022-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2252
18010;2022-01-20 08:00:00;2022-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2252
18011;2022-01-20 08:00:00;2022-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2252
18012;2022-01-20 08:00:00;2022-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2252
18013;2022-01-20 08:00:00;2022-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2252
18014;2022-01-20 08:00:00;2022-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2252
18015;2022-01-20 08:00:00;2022-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2252
18016;2022-01-20 08:00:00;2022-01-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2252
18017;2022-01-20 16:00:00;2022-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2253
18018;2022-01-20 16:00:00;2022-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2253
18019;2022-01-20 16:00:00;2022-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2253
18020;2022-01-20 16:00:00;2022-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2253
18021;2022-01-20 16:00:00;2022-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2253
18022;2022-01-20 16:00:00;2022-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2253
18023;2022-01-20 16:00:00;2022-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2253
18024;2022-01-20 16:00:00;2022-01-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2253
18025;2022-01-21 00:00:00;2022-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2254
18026;2022-01-21 00:00:00;2022-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2254
18027;2022-01-21 00:00:00;2022-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2254
18028;2022-01-21 00:00:00;2022-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2254
18029;2022-01-21 00:00:00;2022-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2254
18030;2022-01-21 00:00:00;2022-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2254
18031;2022-01-21 00:00:00;2022-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2254
18032;2022-01-21 00:00:00;2022-01-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2254
18033;2022-01-21 08:00:00;2022-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2255
18034;2022-01-21 08:00:00;2022-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2255
18035;2022-01-21 08:00:00;2022-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2255
18036;2022-01-21 08:00:00;2022-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2255
18037;2022-01-21 08:00:00;2022-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2255
18038;2022-01-21 08:00:00;2022-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2255
18039;2022-01-21 08:00:00;2022-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2255
18040;2022-01-21 08:00:00;2022-01-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2255
18041;2022-01-21 16:00:00;2022-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2256
18042;2022-01-21 16:00:00;2022-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2256
18043;2022-01-21 16:00:00;2022-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2256
18044;2022-01-21 16:00:00;2022-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2256
18045;2022-01-21 16:00:00;2022-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2256
18046;2022-01-21 16:00:00;2022-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2256
18047;2022-01-21 16:00:00;2022-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2256
18048;2022-01-21 16:00:00;2022-01-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2256
18049;2022-01-22 00:00:00;2022-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2257
18050;2022-01-22 00:00:00;2022-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2257
18051;2022-01-22 00:00:00;2022-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2257
18052;2022-01-22 00:00:00;2022-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2257
18053;2022-01-22 00:00:00;2022-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2257
18054;2022-01-22 00:00:00;2022-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2257
18055;2022-01-22 00:00:00;2022-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2257
18056;2022-01-22 00:00:00;2022-01-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2257
18057;2022-01-22 08:00:00;2022-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2258
18058;2022-01-22 08:00:00;2022-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2258
18059;2022-01-22 08:00:00;2022-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2258
18060;2022-01-22 08:00:00;2022-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2258
18061;2022-01-22 08:00:00;2022-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2258
18062;2022-01-22 08:00:00;2022-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2258
18063;2022-01-22 08:00:00;2022-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2258
18064;2022-01-22 08:00:00;2022-01-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2258
18065;2022-01-22 16:00:00;2022-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2259
18066;2022-01-22 16:00:00;2022-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2259
18067;2022-01-22 16:00:00;2022-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2259
18068;2022-01-22 16:00:00;2022-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2259
18069;2022-01-22 16:00:00;2022-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2259
18070;2022-01-22 16:00:00;2022-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2259
18071;2022-01-22 16:00:00;2022-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2259
18072;2022-01-22 16:00:00;2022-01-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2259
18073;2022-01-23 00:00:00;2022-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2260
18074;2022-01-23 00:00:00;2022-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2260
18075;2022-01-23 00:00:00;2022-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2260
18076;2022-01-23 00:00:00;2022-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2260
18077;2022-01-23 00:00:00;2022-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2260
18078;2022-01-23 00:00:00;2022-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2260
18079;2022-01-23 00:00:00;2022-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2260
18080;2022-01-23 00:00:00;2022-01-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2260
18081;2022-01-23 08:00:00;2022-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2261
18082;2022-01-23 08:00:00;2022-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2261
18083;2022-01-23 08:00:00;2022-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2261
18084;2022-01-23 08:00:00;2022-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2261
18085;2022-01-23 08:00:00;2022-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2261
18086;2022-01-23 08:00:00;2022-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2261
18087;2022-01-23 08:00:00;2022-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2261
18088;2022-01-23 08:00:00;2022-01-23 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2261
18089;2022-01-23 16:00:00;2022-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2262
18090;2022-01-23 16:00:00;2022-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2262
18091;2022-01-23 16:00:00;2022-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2262
18092;2022-01-23 16:00:00;2022-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2262
18093;2022-01-23 16:00:00;2022-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2262
18094;2022-01-23 16:00:00;2022-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2262
18095;2022-01-23 16:00:00;2022-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2262
18096;2022-01-23 16:00:00;2022-01-24 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2262
18097;2022-01-24 00:00:00;2022-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2263
18098;2022-01-24 00:00:00;2022-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2263
18099;2022-01-24 00:00:00;2022-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2263
18100;2022-01-24 00:00:00;2022-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2263
18101;2022-01-24 00:00:00;2022-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2263
18102;2022-01-24 00:00:00;2022-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2263
18103;2022-01-24 00:00:00;2022-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2263
18104;2022-01-24 00:00:00;2022-01-24 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2263
18105;2022-01-24 08:00:00;2022-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2264
18106;2022-01-24 08:00:00;2022-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2264
18107;2022-01-24 08:00:00;2022-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2264
18108;2022-01-24 08:00:00;2022-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2264
18109;2022-01-24 08:00:00;2022-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2264
18110;2022-01-24 08:00:00;2022-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2264
18111;2022-01-24 08:00:00;2022-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2264
18112;2022-01-24 08:00:00;2022-01-24 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2264
18113;2022-01-24 16:00:00;2022-01-25 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2265
18114;2022-01-24 16:00:00;2022-01-25 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2265
18115;2022-01-24 16:00:00;2022-01-25 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2265
18116;2022-01-24 16:00:00;2022-01-25 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2265
18117;2022-01-24 16:00:00;2022-01-25 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2265
18118;2022-01-24 16:00:00;2022-01-25 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2265
18119;2022-01-24 16:00:00;2022-01-25 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2265
18120;2022-01-24 16:00:00;2022-01-25 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2265
18121;2022-01-25 00:00:00;2022-01-25 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2266
18122;2022-01-25 00:00:00;2022-01-25 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2266
18123;2022-01-25 00:00:00;2022-01-25 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2266
18124;2022-01-25 00:00:00;2022-01-25 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2266
18125;2022-01-25 00:00:00;2022-01-25 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2266
18126;2022-01-25 00:00:00;2022-01-25 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2266
18127;2022-01-25 00:00:00;2022-01-25 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2266
18128;2022-01-25 00:00:00;2022-01-25 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2266
18129;2022-01-25 08:00:00;2022-01-25 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2267
18130;2022-01-25 08:00:00;2022-01-25 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2267
18131;2022-01-25 08:00:00;2022-01-25 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2267
18132;2022-01-25 08:00:00;2022-01-25 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2267
18133;2022-01-25 08:00:00;2022-01-25 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2267
18134;2022-01-25 08:00:00;2022-01-25 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2267
18135;2022-01-25 08:00:00;2022-01-25 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2267
18136;2022-01-25 08:00:00;2022-01-25 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2267
18137;2022-01-25 16:00:00;2022-01-26 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2268
18138;2022-01-25 16:00:00;2022-01-26 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2268
18139;2022-01-25 16:00:00;2022-01-26 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2268
18140;2022-01-25 16:00:00;2022-01-26 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2268
18141;2022-01-25 16:00:00;2022-01-26 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2268
18142;2022-01-25 16:00:00;2022-01-26 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2268
18143;2022-01-25 16:00:00;2022-01-26 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2268
18144;2022-01-25 16:00:00;2022-01-26 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2268
18145;2022-01-26 00:00:00;2022-01-26 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2269
18146;2022-01-26 00:00:00;2022-01-26 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2269
18147;2022-01-26 00:00:00;2022-01-26 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2269
18148;2022-01-26 00:00:00;2022-01-26 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2269
18149;2022-01-26 00:00:00;2022-01-26 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2269
18150;2022-01-26 00:00:00;2022-01-26 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2269
18151;2022-01-26 00:00:00;2022-01-26 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2269
18152;2022-01-26 00:00:00;2022-01-26 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2269
18153;2022-01-26 08:00:00;2022-01-26 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2270
18154;2022-01-26 08:00:00;2022-01-26 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2270
18155;2022-01-26 08:00:00;2022-01-26 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2270
18156;2022-01-26 08:00:00;2022-01-26 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2270
18157;2022-01-26 08:00:00;2022-01-26 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2270
18158;2022-01-26 08:00:00;2022-01-26 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2270
18159;2022-01-26 08:00:00;2022-01-26 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2270
18160;2022-01-26 08:00:00;2022-01-26 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2270
18161;2022-01-26 16:00:00;2022-01-27 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2271
18162;2022-01-26 16:00:00;2022-01-27 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2271
18163;2022-01-26 16:00:00;2022-01-27 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;2271
18164;2022-01-26 16:00:00;2022-01-27 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;2271
18165;2022-01-26 16:00:00;2022-01-27 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;2271
18166;2022-01-26 16:00:00;2022-01-27 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;2271
18167;2022-01-26 16:00:00;2022-01-27 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;2271
18168;2022-01-26 16:00:00;2022-01-27 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;2271
18169;2022-01-27 00:00:00;2022-01-27 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;2272
18170;2022-01-27 00:00:00;2022-01-27 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;2272
